company,dep_date,arr_date,das,trip,drag,drag_all,drag_date,day,month,year,zone,drag_period,drag_time_s,drag_time_e,time_fished_min,hrs_dec,depth,depth_sd,id_status,com_status,order,family,class,total_catch_cat,total_catch_spp,categories,sci_name,alpha_code,com_name,sample_wt_lbs,total_wt_lbs
NHS,14/02/2019,24/02/2019,11,1,4,4,17/02/2019,17,2,2019,6,Day,7:30:00 am,11:30:00 am,4:00,4,9,Shallow,Yes,No,Stomatopoda,Squillidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Squilla mantis,MTS,Mantis shrimp,0.08,0.31
NHS,14/02/2019,24/02/2019,11,1,4,4,17/02/2019,17,2,2019,6,Day,7:30:00 am,11:30:00 am,4:00,4,9,Shallow,Yes,Yes,Batrachoidiformes,Batrachoididae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Batrachoides surinamensis,TFB,Pacu,0.5,1.97
NHS,14/02/2019,24/02/2019,11,1,4,4,17/02/2019,17,2,2019,6,Day,7:30:00 am,11:30:00 am,4:00,4,9,Shallow,Yes,Yes,Not applicable,Not applicable,Not applicable,Incidental catch,Bycatch species,Shell fish,Multiple species prawns,Not applicable,Prawns,0,1.5
NHS,14/02/2019,24/02/2019,11,1,4,4,17/02/2019,17,2,2019,6,Day,7:30:00 am,11:30:00 am,4:00,4,9,Shallow,No,No,Unknown,Unknown,Unknown,Discarded catch,Bycatch species,Bony fish,Un id,Not applicable,Remora,1.2,1.2
NHS,14/02/2019,24/02/2019,11,1,4,4,17/02/2019,17,2,2019,6,Day,7:30:00 am,11:30:00 am,4:00,4,9,Shallow,Yes,Yes,Decapoda,Penaeidae,Malacostraca,Target catch,Target species,Shell fish,Xiphopenaeus kroyeri,BOB,Seabob,0,360
NHS,14/02/2019,24/02/2019,11,1,4,4,17/02/2019,17,2,2019,6,Day,7:30:00 am,11:30:00 am,4:00,4,9,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Cynoscion virescens,YNV,Seatrout,7,27.54
NHS,14/02/2019,24/02/2019,11,1,4,4,17/02/2019,17,2,2019,6,Day,7:30:00 am,11:30:00 am,4:00,4,9,Shallow,Yes,No,Rajiformes,Dasyatidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Dasyatis geijskesi,RDJ,Sharpsnout stingray,0.31,0.31
NHS,14/02/2019,24/02/2019,11,1,4,4,17/02/2019,17,2,2019,6,Day,7:30:00 am,11:30:00 am,4:00,4,9,Shallow,Yes,Yes,Decapoda,Portunidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Callinectes ornatus,KLO,Sheriga crab,0.2,0.79
NHS,14/02/2019,24/02/2019,11,1,4,4,17/02/2019,17,2,2019,6,Day,7:30:00 am,11:30:00 am,4:00,4,9,Shallow,Yes,No,Anguilliformes,Ophichthidae,Actinopterygii,Discarded catch,Bycatch species,Other,Ophichthus gomesii,OOG,Shrimp eel,1.21,4.76
NHS,14/02/2019,24/02/2019,11,1,4,4,17/02/2019,17,2,2019,6,Day,7:30:00 am,11:30:00 am,4:00,4,9,Shallow,Yes,No,Perciformes,Trichiuridae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Trichiurus lepturus,LHT,Silverbelt,0.02,0.08
NHS,14/02/2019,24/02/2019,11,1,4,4,17/02/2019,17,2,2019,6,Day,7:30:00 am,11:30:00 am,4:00,4,9,Shallow,Yes,No,Decapoda,Leucosiidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Persephona lichtensteinii,NA,Siri ball,0.02,0.06
NHS,14/02/2019,24/02/2019,11,1,4,4,17/02/2019,17,2,2019,6,Day,7:30:00 am,11:30:00 am,4:00,4,9,Shallow,Yes,No,Myliobatiformes,Urotrygonidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Urotrygon microphthalmum,JUM,Smalleyed round stingray,0.04,0.04
NHS,14/02/2019,24/02/2019,11,1,4,4,17/02/2019,17,2,2019,6,Day,7:30:00 am,11:30:00 am,4:00,4,9,Shallow,Yes,No,Pleuronectiformes,Cynoglossidae,Actinopterygii,Discarded catch,Bycatch species,Flat fish,Symphurus plagusia,YFS,Tongue fish,0.02,0.09
NHS,14/02/2019,24/02/2019,11,1,5,5,17/02/2019,17,2,2019,6,Night,4:00:00 pm,8:00:00 pm,4:00,4,9,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Paralonchurus brasiliensis,RLB,Banded croaker,4,8.47
NHS,14/02/2019,24/02/2019,11,1,5,5,17/02/2019,17,2,2019,6,Night,4:00:00 pm,8:00:00 pm,4:00,4,9,Shallow,Yes,No,Tetraodontiformes,Tetraodontidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Colomesus psittacus,KOP,Banded puffer,0.02,0.02
NHS,14/02/2019,24/02/2019,11,1,5,5,17/02/2019,17,2,2019,6,Night,4:00:00 pm,8:00:00 pm,4:00,4,9,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Macrodon ancylodon,WKK,Bangamary,3,6.35
NHS,14/02/2019,24/02/2019,11,1,5,5,17/02/2019,17,2,2019,6,Night,4:00:00 pm,8:00:00 pm,4:00,4,9,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Micropogonias furnieri,CKM,Bashaw,1.65,3.49
NHS,14/02/2019,24/02/2019,11,1,5,5,17/02/2019,17,2,2019,6,Night,4:00:00 pm,8:00:00 pm,4:00,4,9,Shallow,Yes,No,Lophiiformes,Ogcocephalidae,Actinopterygii,Discarded catch,Bycatch species,Other,Ogcocephalus darwini,NA,Batfish,0.01,0.03
NHS,14/02/2019,24/02/2019,11,1,5,5,17/02/2019,17,2,2019,6,Night,4:00:00 pm,8:00:00 pm,4:00,4,9,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Nebris microps,NBM,Butterfish,14,29.64
NHS,14/02/2019,24/02/2019,11,1,5,5,17/02/2019,17,2,2019,6,Night,4:00:00 pm,8:00:00 pm,4:00,4,9,Shallow,Yes,Yes,Siluriformes,Ariidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Bagre bagre,BEB,Catfish,5,10.58
NHS,14/02/2019,24/02/2019,11,1,5,5,17/02/2019,17,2,2019,6,Night,4:00:00 pm,8:00:00 pm,4:00,4,9,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer microps,EFM,Croaker lm,4.5,9.53
NHS,14/02/2019,24/02/2019,11,1,5,5,17/02/2019,17,2,2019,6,Night,4:00:00 pm,8:00:00 pm,4:00,4,9,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer rastrifer,EFR,Croaker rm,14,29.64
NHS,14/02/2019,24/02/2019,11,1,5,5,17/02/2019,17,2,2019,6,Night,4:00:00 pm,8:00:00 pm,4:00,4,9,Shallow,Yes,No,Pleuronectiformes,Achiridae,Actinopterygii,Discarded catch,Bycatch species,Flat fish,Achirus achirus,HIK,Drab sole,0.04,0.09
NHS,14/02/2019,24/02/2019,11,1,5,5,17/02/2019,17,2,2019,6,Night,4:00:00 pm,8:00:00 pm,4:00,4,9,Shallow,Yes,Yes,Not applicable,Not applicable,Not applicable,Incidental catch,Bycatch species,Bony fish,Multiple species finfish,Not applicable,Finfish,0,10.83
NHS,14/02/2019,24/02/2019,11,1,5,5,17/02/2019,17,2,2019,6,Night,4:00:00 pm,8:00:00 pm,4:00,4,9,Shallow,Yes,No,Elopiformes,Elopidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Elops saurus,LAD,Ladyfish,0.05,0.05
NHS,14/02/2019,24/02/2019,11,1,5,5,17/02/2019,17,2,2019,6,Night,4:00:00 pm,8:00:00 pm,4:00,4,9,Shallow,Yes,No,Myliobatiformes,Dasyatidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Dasyatis guttata,RDU,Longnose stingray,0.09,0.09
NHS,14/02/2019,24/02/2019,11,1,5,5,17/02/2019,17,2,2019,6,Night,4:00:00 pm,8:00:00 pm,4:00,4,9,Shallow,Yes,No,Stomatopoda,Squillidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Squilla mantis,MTS,Mantis shrimp,0.01,0.01
NHS,14/02/2019,24/02/2019,11,1,5,5,17/02/2019,17,2,2019,6,Night,4:00:00 pm,8:00:00 pm,4:00,4,9,Shallow,Yes,Yes,Batrachoidiformes,Batrachoididae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Batrachoides surinamensis,TFB,Pacu,2.41,5.1
NHS,14/02/2019,24/02/2019,11,1,5,5,17/02/2019,17,2,2019,6,Night,4:00:00 pm,8:00:00 pm,4:00,4,9,Shallow,Yes,Yes,Not applicable,Not applicable,Not applicable,Incidental catch,Bycatch species,Shell fish,Multiple species prawns,Not applicable,Prawns,0,0.8
NHS,14/02/2019,24/02/2019,11,1,5,5,17/02/2019,17,2,2019,6,Night,4:00:00 pm,8:00:00 pm,4:00,4,9,Shallow,Yes,Yes,Decapoda,Penaeidae,Malacostraca,Target catch,Target species,Shell fish,Xiphopenaeus kroyeri,BOB,Seabob,0,240
NHS,14/02/2019,24/02/2019,11,1,5,5,17/02/2019,17,2,2019,6,Night,4:00:00 pm,8:00:00 pm,4:00,4,9,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Cynoscion virescens,YNV,Seatrout,16,33.87
NHS,14/02/2019,24/02/2019,11,1,5,5,17/02/2019,17,2,2019,6,Night,4:00:00 pm,8:00:00 pm,4:00,4,9,Shallow,Yes,Yes,Decapoda,Portunidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Callinectes ornatus,KLO,Sheriga crab,0.2,0.42
NHS,14/02/2019,24/02/2019,11,1,5,5,17/02/2019,17,2,2019,6,Night,4:00:00 pm,8:00:00 pm,4:00,4,9,Shallow,Yes,No,Anguilliformes,Ophichthidae,Actinopterygii,Discarded catch,Bycatch species,Other,Ophichthus gomesii,OOG,Shrimp eel,1.2,2.54
NHS,14/02/2019,24/02/2019,11,1,5,5,17/02/2019,17,2,2019,6,Night,4:00:00 pm,8:00:00 pm,4:00,4,9,Shallow,Yes,No,Perciformes,Trichiuridae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Trichiurus lepturus,LHT,Silverbelt,0.02,0.04
NHS,14/02/2019,24/02/2019,11,1,5,5,17/02/2019,17,2,2019,6,Night,4:00:00 pm,8:00:00 pm,4:00,4,9,Shallow,Yes,No,Decapoda,Leucosiidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Persephona lichtensteinii,NA,Siri ball,0.003,0.01
NHS,14/02/2019,24/02/2019,11,1,5,5,17/02/2019,17,2,2019,6,Night,4:00:00 pm,8:00:00 pm,4:00,4,9,Shallow,Yes,No,Pleuronectiformes,Cynoglossidae,Actinopterygii,Discarded catch,Bycatch species,Flat fish,Symphurus plagusia,YFS,Tongue fish,0.01,0.03
NHS,14/02/2019,24/02/2019,11,1,6,6,21/02/2019,21,2,2019,6,Night,5:45:00 pm,9:45:00 pm,4:00,4,10,Deep,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Paralonchurus brasiliensis,RLB,Banded croaker,1.5,10.56
NHS,14/02/2019,24/02/2019,11,1,6,6,21/02/2019,21,2,2019,6,Night,5:45:00 pm,9:45:00 pm,4:00,4,10,Deep,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Macrodon ancylodon,WKK,Bangamary,12,84.45
NHS,14/02/2019,24/02/2019,11,1,6,6,21/02/2019,21,2,2019,6,Night,5:45:00 pm,9:45:00 pm,4:00,4,10,Deep,Yes,No,Decapoda,Malacostraca,Malacostraca,Discarded catch,Bycatch species,Shell fish,Hepatus gronovii,HGV,Box crab,0.32,2.25
NHS,14/02/2019,24/02/2019,11,1,6,6,21/02/2019,21,2,2019,6,Night,5:45:00 pm,9:45:00 pm,4:00,4,10,Deep,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Nebris microps,NBM,Butterfish,15,105.56
NHS,14/02/2019,24/02/2019,11,1,6,6,21/02/2019,21,2,2019,6,Night,5:45:00 pm,9:45:00 pm,4:00,4,10,Deep,Yes,Yes,Siluriformes,Ariidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Bagre bagre,BEB,Catfish,7,49.26
NHS,14/02/2019,24/02/2019,11,1,6,6,21/02/2019,21,2,2019,6,Night,5:45:00 pm,9:45:00 pm,4:00,4,10,Deep,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer microps,EFM,Croaker lm,9,63.34
NHS,14/02/2019,24/02/2019,11,1,6,6,21/02/2019,21,2,2019,6,Night,5:45:00 pm,9:45:00 pm,4:00,4,10,Deep,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer rastrifer,EFR,Croaker rm,17,119.64
NHS,14/02/2019,24/02/2019,11,1,6,6,21/02/2019,21,2,2019,6,Night,5:45:00 pm,9:45:00 pm,4:00,4,10,Deep,Yes,No,Pleuronectiformes,Achiridae,Actinopterygii,Discarded catch,Bycatch species,Flat fish,Achirus achirus,HIK,Drab sole,0.3,2.11
NHS,14/02/2019,24/02/2019,11,1,6,6,21/02/2019,21,2,2019,6,Night,5:45:00 pm,9:45:00 pm,4:00,4,10,Deep,Yes,Yes,Not applicable,Not applicable,Not applicable,Incidental catch,Bycatch species,Bony fish,Multiple species finfish,Not applicable,Finfish,0,10.83
NHS,14/02/2019,24/02/2019,11,1,6,6,21/02/2019,21,2,2019,6,Night,5:45:00 pm,9:45:00 pm,4:00,4,10,Deep,Yes,No,Myliobatiformes,Dasyatidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Dasyatis guttata,RDU,Longnose stingray,4.12,4.12
NHS,14/02/2019,24/02/2019,11,1,6,6,21/02/2019,21,2,2019,6,Night,5:45:00 pm,9:45:00 pm,4:00,4,10,Deep,Yes,No,Stomatopoda,Squillidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Squilla mantis,MTS,Mantis shrimp,0.21,1.48
NHS,14/02/2019,24/02/2019,11,1,6,6,21/02/2019,21,2,2019,6,Night,5:45:00 pm,9:45:00 pm,4:00,4,10,Deep,Yes,Yes,Not applicable,Not applicable,Not applicable,Incidental catch,Bycatch species,Shell fish,Multiple species prawns,Not applicable,Prawns,0,1
NHS,14/02/2019,24/02/2019,11,1,6,6,21/02/2019,21,2,2019,6,Night,5:45:00 pm,9:45:00 pm,4:00,4,10,Deep,Yes,Yes,Decapoda,Penaeidae,Malacostraca,Target catch,Target species,Shell fish,Xiphopenaeus kroyeri,BOB,Seabob,0,400
NHS,14/02/2019,24/02/2019,11,1,6,6,21/02/2019,21,2,2019,6,Night,5:45:00 pm,9:45:00 pm,4:00,4,10,Deep,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Cynoscion virescens,YNV,Seatrout,5.5,38.71
NHS,14/02/2019,24/02/2019,11,1,6,6,21/02/2019,21,2,2019,6,Night,5:45:00 pm,9:45:00 pm,4:00,4,10,Deep,Yes,No,Rajiformes,Dasyatidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Dasyatis geijskesi,RDJ,Sharpsnout stingray,0.24,0.24
NHS,14/02/2019,24/02/2019,11,1,6,6,21/02/2019,21,2,2019,6,Night,5:45:00 pm,9:45:00 pm,4:00,4,10,Deep,Yes,Yes,Decapoda,Portunidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Callinectes ornatus,KLO,Sheriga crab,0.01,0.04
NHS,14/02/2019,24/02/2019,11,1,6,6,21/02/2019,21,2,2019,6,Night,5:45:00 pm,9:45:00 pm,4:00,4,10,Deep,Yes,No,Anguilliformes,Ophichthidae,Actinopterygii,Discarded catch,Bycatch species,Other,Ophichthus gomesii,OOG,Shrimp eel,1.03,7.25
NHS,14/02/2019,24/02/2019,11,1,6,6,21/02/2019,21,2,2019,6,Night,5:45:00 pm,9:45:00 pm,4:00,4,10,Deep,Yes,No,Decapoda,Leucosiidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Persephona lichtensteinii,NA,Siri ball,0.2,1.41
NHS,14/02/2019,24/02/2019,11,1,6,6,21/02/2019,21,2,2019,6,Night,5:45:00 pm,9:45:00 pm,4:00,4,10,Deep,Yes,No,Pleuronectiformes,Cynoglossidae,Actinopterygii,Discarded catch,Bycatch species,Flat fish,Symphurus plagusia,YFS,Tongue fish,0.5,3.52
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,23,3,2019,4,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Macrodon ancylodon,WKK,Bangamary,1.14,13.54
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,23,3,2019,4,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,No,Torpediniformes,Narcinidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Narcine brasiliensis,TNA,Brazilian electric stingray,10,118.8
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,23,3,2019,4,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Nebris microps,NBM,Butterfish,1.96,23.28
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,23,3,2019,4,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,No,Myliobatiformes,Gymnuridae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Gymnura micrura,RGI,Butterfly stingray,8,95.04
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,23,3,2019,4,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,Yes,Siluriformes,Ariidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Bagre bagre,BEB,Catfish,9.6,114.04
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,23,3,2019,4,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Lonchurus elegans,RLE,Chinese butterfish,0.76,9.03
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,23,3,2019,4,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer microps,EFM,Croaker lm,2.3,27.32
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,23,3,2019,4,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer rastrifer,EFR,Croaker rm,10.42,123.79
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,23,3,2019,4,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,Yes,Siluriformes,Ariidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Arius proops,AXP,Cuirass,4.5,53.46
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,23,3,2019,4,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,No,Pleuronectiformes,Achiridae,Actinopterygii,Discarded catch,Bycatch species,Flat fish,Achirus achirus,HIK,Drab sole,0.22,2.61
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,23,3,2019,4,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,Yes,Not applicable,Not applicable,Not applicable,Incidental catch,Bycatch species,Bony fish,Multiple species finfish,Not applicable,Finfish,0,6.33
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,23,3,2019,4,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,No,Myliobatiformes,Dasyatidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Dasyatis guttata,RDU,Longnose stingray,17,17
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,23,3,2019,4,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,No,Stomatopoda,Squillidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Squilla mantis,MTS,Mantis shrimp,0.01,0.06
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,23,3,2019,4,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,Yes,Batrachoidiformes,Batrachoididae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Batrachoides surinamensis,TFB,Pacu,4.5,53.46
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,23,3,2019,4,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,Yes,Not applicable,Not applicable,Not applicable,Incidental catch,Bycatch species,Shell fish,Multiple species prawns,Not applicable,Prawns,0,0.5
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,23,3,2019,4,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,Yes,Perciformes,Ephippidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Chaetodipterus faber,HRF,Sea donkey,0.12,1.43
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,23,3,2019,4,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,Yes,Decapoda,Penaeidae,Malacostraca,Target catch,Target species,Shell fish,Xiphopenaeus kroyeri,BOB,Seabob,0,400
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,23,3,2019,4,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Cynoscion virescens,YNV,Seatrout,0.84,9.98
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,23,3,2019,4,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,No,Rajiformes,Dasyatidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Dasyatis geijskesi,RDJ,Sharpsnout stingray,8,8
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,23,3,2019,4,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,Yes,Decapoda,Portunidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Callinectes ornatus,KLO,Sheriga crab,0.34,4.04
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,23,3,2019,4,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,No,Anguilliformes,Ophichthidae,Actinopterygii,Discarded catch,Bycatch species,Other,Ophichthus gomesii,OOG,Shrimp eel,0.05,0.59
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,23,3,2019,4,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,No,Decapoda,Leucosiidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Persephona lichtensteinii,NA,Siri ball,0.23,2.73
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,23,3,2019,4,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,No,Myliobatiformes,Urotrygonidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Urotrygon microphthalmum,JUM,Smalleyed round stingray,0.44,5.23
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,23,3,2019,4,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,Yes,Perciformes,Scombridae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Scomberomorus brasiliensis,BRS,Spanish mackerel,0.56,0.56
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,23,3,2019,4,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,No,Tetraodontiformes,Tetraodontidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Sphoeroides testudineus,FDT,Spotted puffer,0.15,0.15
PSI,22/03/2019,27/03/2019,6,2,2,8,24/03/2019,24,3,2019,4,Day,9:15:00 am,1:15:00 pm,4:00,4,10,Deep,Yes,Yes,Perciformes,Haemulidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Genyatremus luteus,GEU,Annafolk,0.78,13.1
PSI,22/03/2019,27/03/2019,6,2,2,8,24/03/2019,24,3,2019,4,Day,9:15:00 am,1:15:00 pm,4:00,4,10,Deep,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Paralonchurus brasiliensis,RLB,Banded croaker,3.4,56.81
PSI,22/03/2019,27/03/2019,6,2,2,8,24/03/2019,24,3,2019,4,Day,9:15:00 am,1:15:00 pm,4:00,4,10,Deep,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Macrodon ancylodon,WKK,Bangamary,2.57,42.94
PSI,22/03/2019,27/03/2019,6,2,2,8,24/03/2019,24,3,2019,4,Day,9:15:00 am,1:15:00 pm,4:00,4,10,Deep,Yes,No,Polymixiiformes,Polymixiidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Polymixia lowei,NA,Beard fish,0.95,15.91
PSI,22/03/2019,27/03/2019,6,2,2,8,24/03/2019,24,3,2019,4,Day,9:15:00 am,1:15:00 pm,4:00,4,10,Deep,Yes,No,Torpediniformes,Narcinidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Narcine brasiliensis,TNA,Brazilian electric stingray,0.15,2.51
PSI,22/03/2019,27/03/2019,6,2,2,8,24/03/2019,24,3,2019,4,Day,9:15:00 am,1:15:00 pm,4:00,4,10,Deep,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Nebris microps,NBM,Butterfish,0.82,13.7
PSI,22/03/2019,27/03/2019,6,2,2,8,24/03/2019,24,3,2019,4,Day,9:15:00 am,1:15:00 pm,4:00,4,10,Deep,Yes,No,Myliobatiformes,Gymnuridae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Gymnura micrura,RGI,Butterfly stingray,0.43,7.15
PSI,22/03/2019,27/03/2019,6,2,2,8,24/03/2019,24,3,2019,4,Day,9:15:00 am,1:15:00 pm,4:00,4,10,Deep,Yes,Yes,Siluriformes,Ariidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Bagre bagre,BEB,Catfish,0.93,15.57
PSI,22/03/2019,27/03/2019,6,2,2,8,24/03/2019,24,3,2019,4,Day,9:15:00 am,1:15:00 pm,4:00,4,10,Deep,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Lonchurus elegans,RLE,Chinese butterfish,0.56,9.42
PSI,22/03/2019,27/03/2019,6,2,2,8,24/03/2019,24,3,2019,4,Day,9:15:00 am,1:15:00 pm,4:00,4,10,Deep,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer microps,EFM,Croaker lm,6.14,102.59
