company,dep_date,arr_date,das,trip,drag,drag_all,drag_date,drag_period,drag_time_s,drag_time_e,time_fished_min,hrs_dec,depth,depth_sd,id_status,com_status,order,family,class,total_catch_cat,total_catch_spp,categories,sci_name,alpha_code,com_name,sample_wt_lbs,total_wt_lbs,cpue
NHS,14/02/2019,24/02/2019,11,1,4,4,17/02/2019,Day,7:30:00 am,11:30:00 am,4:00,4,9,Shallow,Yes,No,Myliobatiformes,Dasyatidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Dasyatis guttata,RDU,Longnose stingray,2.4,2.4,0.6
NHS,14/02/2019,24/02/2019,11,1,4,4,17/02/2019,Day,7:30:00 am,11:30:00 am,4:00,4,9,Shallow,Yes,No,Stomatopoda,Squillidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Squilla mantis,MTS,Mantis shrimp,0.08,0.31,0.0775
NHS,14/02/2019,24/02/2019,11,1,4,4,17/02/2019,Day,7:30:00 am,11:30:00 am,4:00,4,9,Shallow,Yes,Yes,Batrachoidiformes,Batrachoididae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Batrachoides surinamensis,TFB,Pacu,0.5,1.97,0.4925
NHS,14/02/2019,24/02/2019,11,1,4,4,17/02/2019,Day,7:30:00 am,11:30:00 am,4:00,4,9,Shallow,Yes,Yes,Not applicable,Not applicable,Not applicable,Incidental catch,Bycatch species,Shell fish,Multiple species prawns,Not applicable,Prawns,0,1.5,0.375
NHS,14/02/2019,24/02/2019,11,1,4,4,17/02/2019,Day,7:30:00 am,11:30:00 am,4:00,4,9,Shallow,No,No,Unknown,Unknown,Unknown,Discarded catch,Bycatch species,Bony fish,Un id,Not applicable,Remora,1.2,1.2,0.3
NHS,14/02/2019,24/02/2019,11,1,4,4,17/02/2019,Day,7:30:00 am,11:30:00 am,4:00,4,9,Shallow,Yes,Yes,Decapoda,Penaeidae,Malacostraca,Target catch,Target species,Shell fish,Xiphopenaeus kroyeri,BOB,Seabob,0,360,90
NHS,14/02/2019,24/02/2019,11,1,4,4,17/02/2019,Day,7:30:00 am,11:30:00 am,4:00,4,9,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Cynoscion virescens,YNV,Seatrout,7,27.54,6.885
NHS,14/02/2019,24/02/2019,11,1,4,4,17/02/2019,Day,7:30:00 am,11:30:00 am,4:00,4,9,Shallow,Yes,No,Rajiformes,Dasyatidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Dasyatis geijskesi,RDJ,Sharpsnout stingray,0.31,0.31,0.0775
NHS,14/02/2019,24/02/2019,11,1,4,4,17/02/2019,Day,7:30:00 am,11:30:00 am,4:00,4,9,Shallow,Yes,Yes,Decapoda,Portunidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Callinectes ornatus,KLO,Sheriga crab,0.2,0.79,0.1975
NHS,14/02/2019,24/02/2019,11,1,4,4,17/02/2019,Day,7:30:00 am,11:30:00 am,4:00,4,9,Shallow,Yes,No,Anguilliformes,Ophichthidae,Actinopterygii,Discarded catch,Bycatch species,Other,Ophichthus gomesii,OOG,Shrimp eel,1.21,4.76,1.19
NHS,14/02/2019,24/02/2019,11,1,4,4,17/02/2019,Day,7:30:00 am,11:30:00 am,4:00,4,9,Shallow,Yes,No,Perciformes,Trichiuridae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Trichiurus lepturus,LHT,Silverbelt,0.02,0.08,0.02
NHS,14/02/2019,24/02/2019,11,1,4,4,17/02/2019,Day,7:30:00 am,11:30:00 am,4:00,4,9,Shallow,Yes,No,Decapoda,Leucosiidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Persephona lichtensteinii,NA,Siri ball,0.02,0.06,0.015
NHS,14/02/2019,24/02/2019,11,1,4,4,17/02/2019,Day,7:30:00 am,11:30:00 am,4:00,4,9,Shallow,Yes,No,Myliobatiformes,Urotrygonidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Urotrygon microphthalmum,JUM,Smalleyed round stingray,0.04,0.04,0.01
NHS,14/02/2019,24/02/2019,11,1,4,4,17/02/2019,Day,7:30:00 am,11:30:00 am,4:00,4,9,Shallow,Yes,No,Pleuronectiformes,Cynoglossidae,Actinopterygii,Discarded catch,Bycatch species,Flat fish,Symphurus plagusia,YFS,Tongue fish,0.02,0.09,0.0225
NHS,14/02/2019,24/02/2019,11,1,5,5,17/02/2019,Night,4:00:00 pm,8:00:00 pm,4:00,4,9,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Paralonchurus brasiliensis,RLB,Banded croaker,4,8.47,2.1175
NHS,14/02/2019,24/02/2019,11,1,5,5,17/02/2019,Night,4:00:00 pm,8:00:00 pm,4:00,4,9,Shallow,Yes,No,Tetraodontiformes,Tetraodontidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Colomesus psittacus,KOP,Banded puffer,0.02,0.02,0.005
NHS,14/02/2019,24/02/2019,11,1,5,5,17/02/2019,Night,4:00:00 pm,8:00:00 pm,4:00,4,9,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Macrodon ancylodon,WKK,Bangamary,3,6.35,1.5875
NHS,14/02/2019,24/02/2019,11,1,5,5,17/02/2019,Night,4:00:00 pm,8:00:00 pm,4:00,4,9,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Micropogonias furnieri,CKM,Bashaw,1.65,3.49,0.8725
NHS,14/02/2019,24/02/2019,11,1,5,5,17/02/2019,Night,4:00:00 pm,8:00:00 pm,4:00,4,9,Shallow,Yes,No,Lophiiformes,Ogcocephalidae,Actinopterygii,Discarded catch,Bycatch species,Other,Ogcocephalus darwini,NA,Batfish,0.01,0.03,0.0075
NHS,14/02/2019,24/02/2019,11,1,5,5,17/02/2019,Night,4:00:00 pm,8:00:00 pm,4:00,4,9,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Nebris microps,NBM,Butterfish,14,29.64,7.41
NHS,14/02/2019,24/02/2019,11,1,5,5,17/02/2019,Night,4:00:00 pm,8:00:00 pm,4:00,4,9,Shallow,Yes,Yes,Siluriformes,Ariidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Bagre bagre,BEB,Catfish,5,10.58,2.645
NHS,14/02/2019,24/02/2019,11,1,5,5,17/02/2019,Night,4:00:00 pm,8:00:00 pm,4:00,4,9,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer microps,EFM,Croaker lm,4.5,9.53,2.3825
NHS,14/02/2019,24/02/2019,11,1,5,5,17/02/2019,Night,4:00:00 pm,8:00:00 pm,4:00,4,9,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer rastrifer,EFR,Croaker rm,14,29.64,7.41
NHS,14/02/2019,24/02/2019,11,1,5,5,17/02/2019,Night,4:00:00 pm,8:00:00 pm,4:00,4,9,Shallow,Yes,No,Pleuronectiformes,Achiridae,Actinopterygii,Discarded catch,Bycatch species,Flat fish,Achirus achirus,HIK,Drab sole,0.04,0.09,0.0225
NHS,14/02/2019,24/02/2019,11,1,5,5,17/02/2019,Night,4:00:00 pm,8:00:00 pm,4:00,4,9,Shallow,Yes,Yes,Not applicable,Not applicable,Not applicable,Incidental catch,Bycatch species,Bony fish,Multiple species finfish,Not applicable,Finfish,0,10.83,2.7075
NHS,14/02/2019,24/02/2019,11,1,5,5,17/02/2019,Night,4:00:00 pm,8:00:00 pm,4:00,4,9,Shallow,Yes,No,Elopiformes,Elopidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Elops saurus,LAD,Ladyfish,0.05,0.05,0.0125
NHS,14/02/2019,24/02/2019,11,1,5,5,17/02/2019,Night,4:00:00 pm,8:00:00 pm,4:00,4,9,Shallow,Yes,No,Myliobatiformes,Dasyatidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Dasyatis guttata,RDU,Longnose stingray,0.09,0.09,0.0225
NHS,14/02/2019,24/02/2019,11,1,5,5,17/02/2019,Night,4:00:00 pm,8:00:00 pm,4:00,4,9,Shallow,Yes,No,Stomatopoda,Squillidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Squilla mantis,MTS,Mantis shrimp,0.01,0.01,0.0025
NHS,14/02/2019,24/02/2019,11,1,5,5,17/02/2019,Night,4:00:00 pm,8:00:00 pm,4:00,4,9,Shallow,Yes,Yes,Batrachoidiformes,Batrachoididae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Batrachoides surinamensis,TFB,Pacu,2.41,5.1,1.275
NHS,14/02/2019,24/02/2019,11,1,5,5,17/02/2019,Night,4:00:00 pm,8:00:00 pm,4:00,4,9,Shallow,Yes,Yes,Not applicable,Not applicable,Not applicable,Incidental catch,Bycatch species,Shell fish,Multiple species prawns,Not applicable,Prawns,0,0.8,0.2
NHS,14/02/2019,24/02/2019,11,1,5,5,17/02/2019,Night,4:00:00 pm,8:00:00 pm,4:00,4,9,Shallow,Yes,Yes,Decapoda,Penaeidae,Malacostraca,Target catch,Target species,Shell fish,Xiphopenaeus kroyeri,BOB,Seabob,0,240,60
NHS,14/02/2019,24/02/2019,11,1,5,5,17/02/2019,Night,4:00:00 pm,8:00:00 pm,4:00,4,9,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Cynoscion virescens,YNV,Seatrout,16,33.87,8.4675
NHS,14/02/2019,24/02/2019,11,1,5,5,17/02/2019,Night,4:00:00 pm,8:00:00 pm,4:00,4,9,Shallow,Yes,Yes,Decapoda,Portunidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Callinectes ornatus,KLO,Sheriga crab,0.2,0.42,0.105
NHS,14/02/2019,24/02/2019,11,1,5,5,17/02/2019,Night,4:00:00 pm,8:00:00 pm,4:00,4,9,Shallow,Yes,No,Anguilliformes,Ophichthidae,Actinopterygii,Discarded catch,Bycatch species,Other,Ophichthus gomesii,OOG,Shrimp eel,1.2,2.54,0.635
NHS,14/02/2019,24/02/2019,11,1,5,5,17/02/2019,Night,4:00:00 pm,8:00:00 pm,4:00,4,9,Shallow,Yes,No,Perciformes,Trichiuridae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Trichiurus lepturus,LHT,Silverbelt,0.02,0.04,0.01
NHS,14/02/2019,24/02/2019,11,1,5,5,17/02/2019,Night,4:00:00 pm,8:00:00 pm,4:00,4,9,Shallow,Yes,No,Decapoda,Leucosiidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Persephona lichtensteinii,NA,Siri ball,0,0.01,0.0025
NHS,14/02/2019,24/02/2019,11,1,5,5,17/02/2019,Night,4:00:00 pm,8:00:00 pm,4:00,4,9,Shallow,Yes,No,Pleuronectiformes,Cynoglossidae,Actinopterygii,Discarded catch,Bycatch species,Flat fish,Symphurus plagusia,YFS,Tongue fish,0.01,0.03,0.0075
NHS,14/02/2019,24/02/2019,11,1,6,6,21/02/2019,Night,5:45:00 pm,9:45:00 pm,4:00,4,10,Deep,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Paralonchurus brasiliensis,RLB,Banded croaker,1.5,10.56,2.64
NHS,14/02/2019,24/02/2019,11,1,6,6,21/02/2019,Night,5:45:00 pm,9:45:00 pm,4:00,4,10,Deep,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Macrodon ancylodon,WKK,Bangamary,12,84.45,21.1125
NHS,14/02/2019,24/02/2019,11,1,6,6,21/02/2019,Night,5:45:00 pm,9:45:00 pm,4:00,4,10,Deep,Yes,No,Decapoda,Malacostraca,Malacostraca,Discarded catch,Bycatch species,Shell fish,Hepatus gronovii,HGV,Box crab,0.32,2.25,0.5625
NHS,14/02/2019,24/02/2019,11,1,6,6,21/02/2019,Night,5:45:00 pm,9:45:00 pm,4:00,4,10,Deep,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Nebris microps,NBM,Butterfish,15,105.56,26.39
NHS,14/02/2019,24/02/2019,11,1,6,6,21/02/2019,Night,5:45:00 pm,9:45:00 pm,4:00,4,10,Deep,Yes,Yes,Siluriformes,Ariidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Bagre bagre,BEB,Catfish,7,49.26,12.315
NHS,14/02/2019,24/02/2019,11,1,6,6,21/02/2019,Night,5:45:00 pm,9:45:00 pm,4:00,4,10,Deep,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer microps,EFM,Croaker lm,9,63.34,15.835
NHS,14/02/2019,24/02/2019,11,1,6,6,21/02/2019,Night,5:45:00 pm,9:45:00 pm,4:00,4,10,Deep,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer rastrifer,EFR,Croaker rm,17,119.64,29.91
NHS,14/02/2019,24/02/2019,11,1,6,6,21/02/2019,Night,5:45:00 pm,9:45:00 pm,4:00,4,10,Deep,Yes,No,Pleuronectiformes,Achiridae,Actinopterygii,Discarded catch,Bycatch species,Flat fish,Achirus achirus,HIK,Drab sole,0.3,2.11,0.5275
NHS,14/02/2019,24/02/2019,11,1,6,6,21/02/2019,Night,5:45:00 pm,9:45:00 pm,4:00,4,10,Deep,Yes,Yes,Not applicable,Not applicable,Not applicable,Incidental catch,Bycatch species,Bony fish,Multiple species finfish,Not applicable,Finfish,0,10.83,2.7075
NHS,14/02/2019,24/02/2019,11,1,6,6,21/02/2019,Night,5:45:00 pm,9:45:00 pm,4:00,4,10,Deep,Yes,No,Myliobatiformes,Dasyatidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Dasyatis guttata,RDU,Longnose stingray,4.12,4.12,1.03
NHS,14/02/2019,24/02/2019,11,1,6,6,21/02/2019,Night,5:45:00 pm,9:45:00 pm,4:00,4,10,Deep,Yes,No,Stomatopoda,Squillidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Squilla mantis,MTS,Mantis shrimp,0.21,1.48,0.37
NHS,14/02/2019,24/02/2019,11,1,6,6,21/02/2019,Night,5:45:00 pm,9:45:00 pm,4:00,4,10,Deep,Yes,Yes,Not applicable,Not applicable,Not applicable,Incidental catch,Bycatch species,Shell fish,Multiple species prawns,Not applicable,Prawns,0,1,0.25
NHS,14/02/2019,24/02/2019,11,1,6,6,21/02/2019,Night,5:45:00 pm,9:45:00 pm,4:00,4,10,Deep,Yes,Yes,Decapoda,Penaeidae,Malacostraca,Target catch,Target species,Shell fish,Xiphopenaeus kroyeri,BOB,Seabob,0,400,100
NHS,14/02/2019,24/02/2019,11,1,6,6,21/02/2019,Night,5:45:00 pm,9:45:00 pm,4:00,4,10,Deep,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Cynoscion virescens,YNV,Seatrout,5.5,38.71,9.6775
NHS,14/02/2019,24/02/2019,11,1,6,6,21/02/2019,Night,5:45:00 pm,9:45:00 pm,4:00,4,10,Deep,Yes,No,Rajiformes,Dasyatidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Dasyatis geijskesi,RDJ,Sharpsnout stingray,0.24,0.24,0.06
NHS,14/02/2019,24/02/2019,11,1,6,6,21/02/2019,Night,5:45:00 pm,9:45:00 pm,4:00,4,10,Deep,Yes,Yes,Decapoda,Portunidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Callinectes ornatus,KLO,Sheriga crab,0.01,0.04,0.01
NHS,14/02/2019,24/02/2019,11,1,6,6,21/02/2019,Night,5:45:00 pm,9:45:00 pm,4:00,4,10,Deep,Yes,No,Anguilliformes,Ophichthidae,Actinopterygii,Discarded catch,Bycatch species,Other,Ophichthus gomesii,OOG,Shrimp eel,1.03,7.25,1.8125
NHS,14/02/2019,24/02/2019,11,1,6,6,21/02/2019,Night,5:45:00 pm,9:45:00 pm,4:00,4,10,Deep,Yes,No,Decapoda,Leucosiidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Persephona lichtensteinii,NA,Siri ball,0.2,1.41,0.3525
NHS,14/02/2019,24/02/2019,11,1,6,6,21/02/2019,Night,5:45:00 pm,9:45:00 pm,4:00,4,10,Deep,Yes,No,Pleuronectiformes,Cynoglossidae,Actinopterygii,Discarded catch,Bycatch species,Flat fish,Symphurus plagusia,YFS,Tongue fish,0.5,3.52,0.88
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Macrodon ancylodon,WKK,Bangamary,1.14,13.54,3.454081633
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,No,Torpediniformes,Narcinidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Narcine brasiliensis,TNA,Brazilian electric stingray,10,118.8,30.30612245
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Nebris microps,NBM,Butterfish,1.96,23.28,5.93877551
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,No,Myliobatiformes,Gymnuridae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Gymnura micrura,RGI,Butterfly stingray,8,95.04,24.24489796
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,Yes,Siluriformes,Ariidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Bagre bagre,BEB,Catfish,9.6,114.04,29.09183673
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Lonchurus elegans,RLE,Chinese butterfish,0.76,9.03,2.303571429
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer microps,EFM,Croaker lm,2.3,27.32,6.969387755
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer rastrifer,EFR,Croaker rm,10.42,123.79,31.57908163
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,Yes,Siluriformes,Ariidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Arius proops,AXP,Cuirass,4.5,53.46,13.6377551
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,No,Pleuronectiformes,Achiridae,Actinopterygii,Discarded catch,Bycatch species,Flat fish,Achirus achirus,HIK,Drab sole,0.22,2.61,0.665816327
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,Yes,Not applicable,Not applicable,Not applicable,Incidental catch,Bycatch species,Bony fish,Multiple species finfish,Not applicable,Finfish,0,6.33,1.614795918
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,No,Myliobatiformes,Dasyatidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Dasyatis guttata,RDU,Longnose stingray,17,17,4.336734694
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,No,Stomatopoda,Squillidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Squilla mantis,MTS,Mantis shrimp,0.01,0.06,0.015306122
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,Yes,Batrachoidiformes,Batrachoididae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Batrachoides surinamensis,TFB,Pacu,4.5,53.46,13.6377551
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,Yes,Not applicable,Not applicable,Not applicable,Incidental catch,Bycatch species,Shell fish,Multiple species prawns,Not applicable,Prawns,0,0.5,0.12755102
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,Yes,Perciformes,Ephippidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Chaetodipterus faber,HRF,Sea donkey,0.12,1.43,0.364795918
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,Yes,Decapoda,Penaeidae,Malacostraca,Target catch,Target species,Shell fish,Xiphopenaeus kroyeri,BOB,Seabob,0,400,102.0408163
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Cynoscion virescens,YNV,Seatrout,0.84,9.98,2.545918367
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,No,Rajiformes,Dasyatidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Dasyatis geijskesi,RDJ,Sharpsnout stingray,8,8,2.040816327
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,Yes,Decapoda,Portunidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Callinectes ornatus,KLO,Sheriga crab,0.34,4.04,1.030612245
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,No,Anguilliformes,Ophichthidae,Actinopterygii,Discarded catch,Bycatch species,Other,Ophichthus gomesii,OOG,Shrimp eel,0.05,0.59,0.150510204
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,No,Decapoda,Leucosiidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Persephona lichtensteinii,NA,Siri ball,0.23,2.73,0.696428571
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,No,Myliobatiformes,Urotrygonidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Urotrygon microphthalmum,JUM,Smalleyed round stingray,0.44,5.23,1.334183673
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,Yes,Perciformes,Scombridae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Scomberomorus brasiliensis,BRS,Spanish mackerel,0.56,0.56,0.142857143
PSI,22/03/2019,27/03/2019,6,2,1,7,23/03/2019,Day,7:35:00 am,11:30:00 am,3:55,3.92,10,Deep,Yes,No,Tetraodontiformes,Tetraodontidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Sphoeroides testudineus,FDT,Spotted puffer,0.15,0.15,0.038265306
PSI,22/03/2019,27/03/2019,6,2,2,8,24/03/2019,Day,9:15:00 am,1:15:00 pm,4:00,4,10,Deep,Yes,Yes,Perciformes,Haemulidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Genyatremus luteus,GEU,Annafolk,0.78,13.1,3.275
PSI,22/03/2019,27/03/2019,6,2,2,8,24/03/2019,Day,9:15:00 am,1:15:00 pm,4:00,4,10,Deep,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Paralonchurus brasiliensis,RLB,Banded croaker,3.4,56.81,14.2025
PSI,22/03/2019,27/03/2019,6,2,2,8,24/03/2019,Day,9:15:00 am,1:15:00 pm,4:00,4,10,Deep,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Macrodon ancylodon,WKK,Bangamary,2.57,42.94,10.735
PSI,22/03/2019,27/03/2019,6,2,2,8,24/03/2019,Day,9:15:00 am,1:15:00 pm,4:00,4,10,Deep,Yes,No,Polymixiiformes,Polymixiidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Polymixia lowei,NA,Beard fish,0.95,15.91,3.9775
PSI,22/03/2019,27/03/2019,6,2,2,8,24/03/2019,Day,9:15:00 am,1:15:00 pm,4:00,4,10,Deep,Yes,No,Torpediniformes,Narcinidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Narcine brasiliensis,TNA,Brazilian electric stingray,0.15,2.51,0.6275
PSI,22/03/2019,27/03/2019,6,2,2,8,24/03/2019,Day,9:15:00 am,1:15:00 pm,4:00,4,10,Deep,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Nebris microps,NBM,Butterfish,0.82,13.7,3.425
PSI,22/03/2019,27/03/2019,6,2,2,8,24/03/2019,Day,9:15:00 am,1:15:00 pm,4:00,4,10,Deep,Yes,No,Myliobatiformes,Gymnuridae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Gymnura micrura,RGI,Butterfly stingray,0.43,7.15,1.7875
PSI,22/03/2019,27/03/2019,6,2,2,8,24/03/2019,Day,9:15:00 am,1:15:00 pm,4:00,4,10,Deep,Yes,Yes,Siluriformes,Ariidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Bagre bagre,BEB,Catfish,0.93,15.57,3.8925
PSI,22/03/2019,27/03/2019,6,2,2,8,24/03/2019,Day,9:15:00 am,1:15:00 pm,4:00,4,10,Deep,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Lonchurus elegans,RLE,Chinese butterfish,0.56,9.42,2.355
PSI,22/03/2019,27/03/2019,6,2,2,8,24/03/2019,Day,9:15:00 am,1:15:00 pm,4:00,4,10,Deep,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer microps,EFM,Croaker lm,6.14,102.59,25.6475
PSI,22/03/2019,27/03/2019,6,2,2,8,24/03/2019,Day,9:15:00 am,1:15:00 pm,4:00,4,10,Deep,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer rastrifer,EFR,Croaker rm,21.59,360.74,90.185
PSI,22/03/2019,27/03/2019,6,2,2,8,24/03/2019,Day,9:15:00 am,1:15:00 pm,4:00,4,10,Deep,Yes,Yes,Siluriformes,Ariidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Arius proops,AXP,Cuirass,5.87,98.03,24.5075
